scenario,model_path,defense,img_idx,label_true,repeat_id,seed,label_pred,label_correct,ssim,psnr,final_loss,avg_ssim,avg_psnr,std_ssim,std_psnr,label_acc,threshold,model_acc_before,model_acc_after
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,0,123,6,1,0.7729630470275879,21.20793200494678,6.198370556376176e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,1,124,6,1,0.7517702579498291,20.96137714713038,2.245597897854168e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,2,125,6,1,0.5238876938819885,15.81371453821945,0.009336290881037712,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,3,126,6,1,0.7153642773628235,19.64232238809515,2.9124990760465153e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,4,127,6,1,0.7241368293762207,20.063562149262037,0.0006104069761931896,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,5,128,6,1,0.7600192427635193,20.877792981181535,1.9047645764658228e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,6,129,6,1,0.7372872233390808,20.402461002043562,1.7870097508421168e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,7,130,6,1,0.7193878293037415,19.809569897118685,1.806963700801134e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,8,131,6,1,0.7267074584960938,20.28886895293664,3.36474331561476e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,9,132,6,1,0.7036277651786804,19.488169531803944,1.792858529370278e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,0,6,AVG,-,-,-,-,-,-,0.7135151624679565,19.855577059273816,0.06641260803693826,1.4541629887367038,1.0,,0.4702,0.4702
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,0,123,9,1,0.8643473982810974,20.71453210840387,1.4272352927946486e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,1,124,9,1,0.863245964050293,20.825070005875542,1.4052798178454395e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,2,125,9,1,0.8587512969970703,20.694985783674184,3.5807694075629115e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,3,126,9,1,0.8544527888298035,20.37004211779258,2.6747578885988332e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,4,127,9,1,0.777001678943634,18.153407005806727,0.0002423545520287007,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,5,128,9,1,0.8010404706001282,18.80175476246872,3.098889646935277e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,6,129,9,1,0.8576269149780273,20.656037471092745,2.4877319447114132e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,7,130,9,1,0.8792445063591003,21.42106779052106,4.571038971334929e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,8,131,9,1,0.8553430438041687,20.72641871272348,8.670560418977402e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,9,132,9,1,0.8653228282928467,21.046317302911813,8.419620826316532e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1,9,AVG,-,-,-,-,-,-,0.8476376891136169,20.340963306127072,0.03053596136635074,0.97809271055999,1.0,,0.4702,0.4702
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,0,123,9,1,0.6384199261665344,19.275887474220582,0.0006104334024712443,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,1,124,9,1,0.7020297050476074,21.017860776628005,9.375789522891864e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,2,125,9,1,0.7138383984565735,21.02764920696579,9.546615910949185e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,3,126,9,1,0.7027838826179504,20.72371445196751,0.0001806633808882907,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,4,127,9,1,0.6710734367370605,20.029951010022007,0.0001270874636247754,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,5,128,9,1,0.6447267532348633,19.169343670987267,0.0008296974701806903,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,6,129,9,1,0.6937083601951599,20.448121040756163,0.00036268358235247433,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,7,130,9,1,0.7046583294868469,20.65956757127423,0.0027221301570534706,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,8,131,9,1,0.7266804575920105,21.134468872910276,7.146392454160377e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,9,132,9,1,0.6334690451622009,18.907385065778797,0.0005072971107438207,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2,9,AVG,-,-,-,-,-,-,0.6831388294696807,20.239394914151063,0.03200603561489374,0.7984147811882779,1.0,,0.4702,0.4702
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,0,123,4,1,0.6407467126846313,21.17894703860012,3.338690021337243e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,1,124,4,1,0.4609740078449249,18.018379804155682,4.995177732780576e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,2,125,4,1,0.5707616209983826,20.046994326910706,1.32584355014842e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,3,126,4,1,0.47839823365211487,18.114525724753058,6.787481834180653e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,4,127,4,1,0.498635858297348,18.408030927317295,5.730943667003885e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,5,128,4,1,0.4879937469959259,18.39401584698064,5.538608820643276e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,6,129,4,1,0.5187764763832092,19.212541556692926,2.8672970074694604e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,7,130,4,1,0.6237010359764099,20.92948442232883,5.226103439781582e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,8,131,4,1,0.5316038727760315,19.214120241104155,1.898280061141122e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,9,132,4,1,0.607826828956604,20.655382833895104,5.520329523278633e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3,4,AVG,-,-,-,-,-,-,0.5419418394565583,19.417242272273853,0.06135248382825084,1.1455394847563343,1.0,,0.4702,0.4702
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,0,123,1,1,0.7876036763191223,20.410675689247032,8.925221482058987e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,1,124,1,1,0.7109023928642273,18.405325430466313,0.00013619556557387114,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,2,125,1,1,0.7590291500091553,19.649923828697965,4.786894714925438e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,3,126,1,1,0.7032358646392822,17.885041358147934,6.693579780403525e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,4,127,1,1,0.71437668800354,18.503426664801093,0.00019854880520142615,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,5,128,1,1,0.7746735215187073,20.00704957220652,0.00012596161104738712,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,6,129,1,1,0.7379571795463562,19.22969372224133,0.00024340645177289844,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,7,130,1,1,0.7803923487663269,20.171729617921237,6.347718590404838e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,8,131,1,1,0.7046456933021545,18.10521797630754,0.0005387639394029975,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,9,132,1,1,0.781710684299469,20.233017306668174,1.2535729183582589e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,4,1,AVG,-,-,-,-,-,-,0.7454527199268342,19.26011011667051,0.03318644263290147,0.9132368116878801,1.0,,0.4702,0.4702
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,0,123,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,1,124,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,2,125,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,3,126,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,4,127,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,5,128,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,6,129,1,1,0.7168481945991516,20.163459441319805,1.0644030226103496e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,7,130,1,1,nan,nan,nan,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,8,131,1,1,0.5844323635101318,17.615835169773757,0.0001072288941941224,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,9,132,1,1,0.7063820958137512,19.895404886962726,4.14417554566171e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,5,1,AVG,-,-,-,-,-,-,nan,nan,nan,nan,1.0,,0.4702,0.4702
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,0,123,2,1,0.7394489645957947,19.27544730622739,3.4129384403058793e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,1,124,2,1,0.6853871941566467,18.157007210904727,7.81490689405473e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,2,125,2,1,0.6053782105445862,16.879520832815203,2.9303893825272098e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,3,126,2,1,0.7703126072883606,19.90770252708639,1.5642860944353743e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,4,127,2,1,0.6933382153511047,18.25827808369249,1.016896749206353e-05,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,5,128,2,1,0.7968288064002991,20.70953149052444,1.0420903890917543e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,6,129,2,1,0.7967504858970642,20.878909827948146,8.447829031865695e-07,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,7,130,2,1,0.752931535243988,19.4975901821586,5.25064888279303e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,8,131,2,1,0.7228613495826721,19.012218483923625,9.0781813923968e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,9,132,2,1,0.7750871181488037,20.296659735542832,1.0374554904046818e-06,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,6,2,AVG,-,-,-,-,-,-,0.733832448720932,19.287286568082386,0.05653660098204942,1.1922059941724215,1.0,,0.4702,0.4702
